Datetime,Open,High,Low,Close,Volume,body_mid,momentum,return_1,avg_volume,volume_spike,volatility,directional_volume,atr_14,atr_ratio,adx_14,trending_market,ranging_market,high_volatility_market,low_volatility_market,rolling_avg_momentum,compression_width,lower_wick,upper_wick,wick_ratio,bearish_sequence_strength,bullish_sequence_strength,volatility_expansion,pivot_mean,pivot_distance,symbol,swing_high,swing_low,swing_high_score,swing_low_score,anchored_support,anchored_resistance,support_anchor_1_position,support_anchor_1_price,support_anchor_2_position,support_anchor_2_price,resistance_anchor_1_position,resistance_anchor_1_price,resistance_anchor_2_position,resistance_anchor_2_price,distance_to_anchored_support,distance_to_anchored_resistance,anchored_breakout,anchored_breakdown,failed_breakdown,trend_slope_50,trend_slope_100,ma_20,ma_50,ma_100,bullish_cross_20_50,bearish_cross_20_50,bullish_cross_50_100,bearish_cross_50_100,ma_cross_distance_20_50,ma_cross_distance_50_100,rolling_higher_highs,rolling_lower_lows,directional_persistence,equilibrium_trend_distance,target_d,target_p
2026-05-15 13:30:00+05:30,776.6,777.0,772.5,773.7,1801459,775.1500000000001,-2.0499999999999545,-0.004118934225769033,1106191.7,1.6285233382242879,0.0022687045896891624,-5224231.099999959,2.5964285714285813,0.0033558595985893514,16.770949236569137,0,1,0,1,-2.710000000000002,14.449999999999932,1.2000000000000455,0.39999999999997726,2.999999992500284,2.0,3.0,0.5688412151218776,776.375,-0.0034574124337597963,HDFCBANK.NS,0,0,0.0,0.0,741.9796992481203,780.0116279069767,67.0,772.6,200.0,754.5,183.0,771.9,269.0,778.3,0.04099819148491636,0.008157719926297914,0,0,0,0.6364321728691422,0.22283798379837935,776.375,767.83,762.0314999999999,0,0,0,0,0.01104433242858984,0.007494506914825001,7.0,11.0,0.0,-0.0,0,-0.028757916505105337
2026-05-15 13:45:00+05:30,773.7,774.25,771.7,773.1,795014,773.4000000000001,-1.2999999999999545,-0.0007754943776657752,900086.75,0.8832637520772303,0.002209065048427355,-477008.40000001807,2.5321428571428686,0.0032753109004564334,18.787225922294926,0,1,0,1,-2.1899999999999977,13.75,1.3999999999999773,0.5499999999999545,2.5454545408266154,3.0,2.0,0.5566368306394248,776.5675,-0.004485189496830905,HDFCBANK.NS,0,0,0.0,0.0,741.8436090225564,780.0860465116278,67.0,772.6,200.0,754.5,183.0,771.9,269.0,778.3,0.04042994564408696,0.009036407336215004,0,0,0,0.6154525810324076,0.23500030003000497,776.5675,768.2080000000001,762.05,0,0,0,0,0.010812960807139971,0.007965334368128482,7.0,11.0,0.0,-0.0,0,-0.028004139179924947
2026-05-15 14:00:00+05:30,773.0,773.35,772.2,773.1,486026,773.05,-3.5499999999999545,0.0,793126.05,0.6127979278955722,0.002178596614535615,48602.60000001105,2.4857142857142907,0.003215255834580637,21.410485416061157,0,0,0,1,-2.149999999999989,13.75,0.7999999999999545,0.25,3.199999987199818,3.0,2.0,0.5516845545626783,776.7175,-0.00467921355581419,HDFCBANK.NS,0,0,0.0,0.0,741.7075187969924,780.160465116279,67.0,772.6,200.0,754.5,183.0,771.9,269.0,778.3,0.040605977497099474,0.009132667334470356,0,0,0,0.5936374549819945,0.24711011101110011,776.7175,768.5779999999999,762.0690000000001,0,0,0,0,0.010528392187298036,0.008419350666148994,7.0,11.0,-0.05,0.00023396067779070948,0,-0.028004139179924947
2026-05-15 14:15:00+05:30,773.1,773.4,771.2,771.7,706902,772.4000000000001,-2.8999999999999773,-0.0018108912171775904,765463.5,0.9234953724116173,0.002183749776104746,-989662.799999984,2.5535714285714284,0.0033090209000536846,24.593489009272872,0,0,0,1,-2.2249999999999885,10.349999999999909,0.5,0.2999999999999545,1.6666666611113636,3.0,2.0,0.5766686759477784,776.2225000000001,-0.005860437994039181,HDFCBANK.NS,0,0,0.0,0.0,741.5714285714286,780.2348837209302,67.0,772.6,200.0,754.5,183.0,771.9,269.0,778.3,0.039041818619374745,0.011059846729208385,0,0,0,0.565159663865546,0.25836543654365285,776.2225000000001,768.933,762.0740000000001,0,0,0,0,0.0094460282493198,0.008888168977581863,7.0,11.0,-0.15,0.0008790656991058772,0,-0.02624076713748866
2026-05-15 14:30:00+05:30,771.7,771.8,769.6,770.85,1237722,771.2750000000001,-5.649999999999977,-0.0011014642995983426,763309.1,1.6215213469877408,0.0018649833396106536,-1052063.7000000281,2.4178571428571445,0.003136611718047797,28.522060437733426,1,0,0,1,-2.6549999999999843,11.199999999999932,1.25,0.09999999999990905,12.49999987501137,4.0,1.0,0.5169060446800297,775.78,-0.006395537393786015,HDFCBANK.NS,0,0,0.0,0.0,741.4353383458647,780.3093023255814,67.0,772.6,200.0,754.5,183.0,771.9,269.0,778.3,0.03815873601107262,0.012271262016710575,0,0,0,0.5297935174069659,0.26795829582958197,775.78,769.297,762.0894999999999,0,0,0,0,0.00841019653629104,0.009350068106635656,7.0,12.0,-0.15,0.0009593306090679022,0,-0.0251670234157099
2026-05-15 14:45:00+05:30,771.0,771.0,766.55,768.05,1386243,769.525,-8.350000000000023,-0.0036323538950510104,778345.75,1.781011844671857,0.001998526061307178,-4089416.850000063,2.5714285714285716,0.0033479963172040514,32.17944079312251,1,0,0,1,-3.004999999999984,14.25,1.5,0.0,1500000000.0,4.0,1.0,0.5832569922791513,775.355,-0.009511099537790592,HDFCBANK.NS,0,0,0.0,0.0,741.2992481203007,780.3837209302325,67.0,772.6,200.0,754.5,183.0,771.9,269.0,778.3,0.03482944063498371,0.01605848698682705,0,0,0,0.48658103241297423,0.2748994899489947,775.355,769.6010000000001,762.0930000000001,0,0,0,0,0.0074916997591301425,0.009775405247054279,7.0,12.0,-0.15,0.0014266649306685886,0,-0.021613176225506035
2026-05-15 15:00:00+05:30,767.8,768.9,766.9,767.1,1783251,767.45,-8.850000000000023,-0.0012368986394114545,823998.6,2.1641432400491944,0.0016278167106566486,-1248275.6999998784,2.4642857142857144,0.003212469970389407,35.46955193579781,1,0,0,1,-3.5399999999999863,14.25,0.20000000000004547,1.1000000000000227,0.18181818165293012,4.0,1.0,0.5043774753370055,774.8100000000001,-0.010050840829096644,HDFCBANK.NS,0,0,0.0,0.0,741.1631578947369,780.4581395348837,67.0,772.6,200.0,754.5,183.0,771.9,269.0,778.3,0.03381155273792617,0.01741381767029548,0,0,0,0.43306122448979373,0.27860546054605523,774.8100000000001,769.94,762.1310000000001,0,0,0,0,0.006348585582062318,0.010179898318341766,7.0,11.0,-0.25,0.002512710207274161,0,-0.020401512188762842
2026-05-15 15:15:00+05:30,767.1,770.0,765.45,769.8,1778539,768.45,-7.100000000000023,0.0035197497066874472,839024.1,2.1197710530603353,0.0022051019726604406,4802055.299999879,2.657142857142852,0.0034517314330252693,39.44172310671065,1,0,0,1,-3.859999999999991,15.0,1.6499999999999773,0.20000000000004547,8.249999958748012,4.0,1.0,0.7207728929562982,774.3275,-0.005881397765653458,HDFCBANK.NS,0,0,0.0,0.0,741.0270676691729,780.5325581395348,67.0,772.6,200.0,754.5,183.0,771.9,269.0,778.3,0.03737715293690189,0.0139420084951089,0,0,0,0.3818175270108075,0.28550615061506246,774.3275,770.3529999999998,762.1690000000001,0,0,0,0,0.00516302935827507,0.010631332813717514,7.0,12.0,-0.25,0.0014703494414133645,0,-0.023837360353338412
2026-05-18 09:15:00+05:30,758.85,758.85,751.45,752.25,795779,755.55,-21.450000000000045,-0.022798129384255628,855028.6,0.9307045401756152,0.0072724118739873386,-5252141.400000018,3.7071428571428475,0.004928072924084876,45.3323672792274,1,0,1,0,-5.939999999999998,29.0,0.7999999999999545,0.0,799999999.9999545,4.0,1.0,2.3126022364243197,772.9399999999999,-0.027504154204054426,HDFCBANK.NS,0,1,0.0,0.9756060606060426,740.890977443609,780.606976744186,67.0,772.6,200.0,754.5,183.0,771.9,269.0,778.3,0.015100063218864717,0.037696213684527746,0,0,0,0.29917406962785037,0.2761173117311711,772.9399999999999,770.3179999999999,762.1275,0,0,0,0,0.003485543369890423,0.01088800265869035,7.0,13.0,-0.35,0.009626453971419048,2,0.023595879029577934
2026-05-18 09:30:00+05:30,752.3,754.9,752.15,754.55,884897,753.425,-18.550000000000068,0.0030574941841141623,874855.9,1.011477433026399,0.007414489384488273,1991018.25,3.7321428571428408,0.004946183628842146,50.016172490772895,1,0,1,0,-7.975,28.84999999999991,0.14999999999997726,0.35000000000002274,0.42857142734684595,3.0,2.0,2.285568396425427,771.6525,-0.022665827314293393,HDFCBANK.NS,0,0,0.0,0.0,740.754887218045,780.6813953488371,67.0,772.6,200.0,754.5,183.0,771.9,269.0,778.3,0.018282569454582086,0.03463176111435577,0,0,0,0.21794717887154363,0.26775067506750433,771.6525,770.363,762.1154999999999,0,0,0,0,0.0017089656086408795,0.010930355841230102,6.0,13.0,-0.35,0.007933039560002688,2,0.02445165992975952
2026-05-18 09:45:00+05:30,754.4,755.75,752.65,755.75,1087067,755.075,-17.350000000000023,0.0015903518653501703,883930.05,1.22981111457858,0.0075282581707256805,1467540.4500000246,3.7964285714285535,0.005023392089220712,54.269364569162654,1,0,1,0,-9.505000000000006,25.899999999999977,1.75,0.0,1750000000.0,2.0,3.0,2.2553056168689314,770.61,-0.01966258683427061,HDFCBANK.NS,0,0,0.0,0.0,740.6187969924812,780.7558139534883,67.0,772.6,200.0,754.5,183.0,771.9,269.0,778.3,0.02002143963945593,0.03308741508896899,0,0,0,0.14189915966386057,0.25980828082808477,770.61,770.4110000000001,762.1204999999999,0,0,0,0,0.0002633145881574005,0.010969897452861633,7.0,12.0,-0.25,0.0049156467085676525,2,0.022825008269930534
2026-05-18 10:00:00+05:30,755.65,757.2,755.65,756.9,917064,756.275,-14.800000000000068,0.0015216672179954038,888022.4,1.0327036795468223,0.007615128025681072,1146330.0,3.792857142857128,0.005011041277390842,57.9277398881349,1,0,1,0,-10.855000000000018,25.899999999999977,0.0,0.3000000000000682,0.0,1.0,4.0,2.211941537067713,769.7,-0.016911084687541378,HDFCBANK.NS,0,0,0.0,0.0,740.4827067669173,780.8302325581395,67.0,772.6,200.0,754.5,183.0,771.9,269.0,778.3,0.021690174703504636,0.03161610854556685,0,0,0,0.06771428571428548,0.25424002400239826,769.7,770.487,762.109,0,1,0,0,-0.0010397674725854417,0.011068833399392165,8.0,11.0,-0.15,0.0025366627031312068,2,0.022327916501519326
2026-05-18 10:15:00+05:30,756.9,758.65,756.6,758.45,818367,757.675,-12.399999999999977,0.002047826661382146,895238.1,0.9141333462014184,0.007704557254374082,1268468.8500000557,3.828571428571414,0.005047889021783129,60.75191055273073,1,0,1,0,-11.74000000000002,25.899999999999977,0.2999999999999545,0.1999999999999318,1.4999999925002843,1.0,4.0,2.1690898764737536,768.835,-0.013692398971586776,HDFCBANK.NS,0,0,0.0,0.0,740.3466165413533,780.9046511627906,67.0,772.6,200.0,754.5,183.0,771.9,269.0,778.3,0.02386892143008333,0.029605974240609904,0,0,0,-0.00833133253301742,0.24836393639363757,768.835,770.636,762.1335,0,0,0,0,-0.002374579734985735,0.011210363240820014,8.0,10.0,-0.15,0.0020538598457380164,2,0.020238644604126717
2026-05-18 10:30:00+05:30,758.45,761.5,758.0,760.0,978876,759.225,-8.049999999999955,0.0020436416375502198,919763.5,1.0642692387771422,0.0078044086199604784,1517257.7999999556,3.9214285714285535,0.005159774436090202,63.816878475339145,1,0,1,0,-12.255000000000019,25.899999999999977,0.4500000000000455,1.5,0.2999999998000303,0.0,5.0,2.0415137691239083,768.115,-0.01067763157894738,HDFCBANK.NS,0,0,0.0,0.0,740.2105263157895,780.9790697674418,67.0,772.6,200.0,754.5,183.0,771.9,269.0,778.3,0.026038781163434895,0.027604039167686636,0,0,0,-0.08597599039616513,0.24316711671167246,768.115,770.8530000000001,762.177,0,0,0,0,-0.0036026315789474427,0.01141578947368427,9.0,10.0,-0.05,0.000533881578947369,2,0.018157894736842047
2026-05-18 10:45:00+05:30,760.0,761.65,759.55,761.35,669631,760.675,-5.75,0.0017763157894736814,929079.45,0.7207467563726655,0.007873440284870421,904001.8500000152,3.7499999999999836,0.004925461351546573,65.87671913996651,1,0,1,0,-12.26500000000002,25.75,0.4500000000000455,0.2999999999999545,1.4999999950003788,0.0,5.0,1.9266651939638353,767.35,-0.007880738162474551,HDFCBANK.NS,0,0,0.0,0.0,740.0744360902255,781.0534883720929,67.0,772.6,200.0,754.5,183.0,771.9,269.0,778.3,0.02794452473865439,0.02587967212463771,0,0,0,-0.163445378151256,0.23850795079507914,767.35,771.1129999999998,762.2375,0,0,0,0,-0.0049425362842317015,0.011657581926840315,9.0,9.0,-0.05,0.0003940369081237276,2,0.016680895777237713
2026-05-18 11:00:00+05:30,761.35,763.5,761.05,763.1,725614,762.225,-6.699999999999932,0.002298548630721653,937704.95,0.7738190994939294,0.007894135452656109,1269824.5,3.742857142857133,0.004904805586236578,65.0715661609543,1,0,1,0,-12.100000000000012,25.75,0.3000000000000682,0.39999999999997726,0.7499999981252131,0.0,5.0,1.8102950094480035,766.775,-0.004815882584195983,HDFCBANK.NS,0,0,0.0,0.0,751.2365000000001,781.1279069767442,200.0,754.5,300.0,751.45,183.0,771.9,269.0,778.3,0.015546455248329092,0.023624566867702968,0,0,0,-0.22910684273709586,0.2353309330933113,766.775,771.335,762.307,0,0,0,0,-0.005975625737124963,0.01183069060411482,10.0,9.0,0.05,-0.00024079412920979915,2,0.01434936443454322
2026-05-18 11:15:00+05:30,763.2,765.75,763.1,764.65,1127277,763.925,12.399999999999977,0.002031188572926057,973380.3,1.1581054188172906,0.007933215160404836,1634551.649999923,3.8499999999999903,0.005034983325704559,63.55168711511578,1,0,1,0,-9.975000000000012,25.75,0.10000000000002274,1.1000000000000227,0.09090909082646506,0.0,5.0,1.7121055875066866,766.1825,-0.002004184921205816,HDFCBANK.NS,0,0,0.0,0.0,751.206,781.2023255813953,200.0,754.5,300.0,751.45,183.0,771.9,269.0,778.3,0.017581900215784946,0.021646930728300897,0,0,0,-0.26769747899159924,0.23356705670566835,766.1825,771.3879999999999,762.3825,0,0,0,0,-0.006807689792715511,0.011777283724579703,11.0,9.0,0.05,-0.00010020924606029081,2,0.012293206041979962
2026-05-18 11:30:00+05:30,764.7,769.0,764.65,767.25,1395443,765.975,12.700000000000045,0.003400248479696666,1013762.0,1.376499612335045,0.007926924349893158,3558379.6499999366,4.0035714285714255,0.005218079411627795,60.540427623195455,1,0,1,0,-7.9950000000000045,25.75,0.05000000000006821,1.75,0.02857142855514102,0.0,5.0,1.613955807363772,765.725,0.0019876181166503452,HDFCBANK.NS,0,0,0.0,0.0,751.1755,781.2767441860465,200.0,754.5,300.0,751.45,183.0,771.9,269.0,778.3,0.020950798305636942,0.01828184318806969,0,0,0,-0.277649459783914,0.23343894389438502,765.725,771.307,762.4810000000001,0,0,0,0,-0.007275333985011396,0.011503421309872803,11.0,9.0,0.15,0.00029814271749755176,2,0.008862821766047514
2026-05-18 11:45:00+05:30,767.2,767.4,764.45,764.45,989072,765.825,8.700000000000045,-0.003649397197784232,1038435.7,0.9524634024042125,0.0019444662759082803,-2719948.0,4.057142857142854,0.005307270399820595,57.61359835499628,1,0,1,0,-4.979999999999995,25.75,0.0,0.1999999999999318,0.0,1.0,4.0,0.3974935110513601,765.15,-0.0009156910196872676,HDFCBANK.NS,0,0,0.0,0.0,751.1450000000001,781.3511627906976,200.0,754.5,300.0,751.45,183.0,771.9,269.0,778.3,0.01740467002420034,0.0221089185567369,0,0,0,-0.2920864345738394,0.23143834383438336,765.15,771.1560000000001,762.553,0,0,0,0,-0.007856628948917635,0.011253842631957701,11.0,9.0,0.15,-0.00013735365295309014,2,0.012558048269997919
2026-05-18 12:00:00+05:30,764.5,767.55,764.0,767.5,935158,766.0,10.600000000000023,0.00398979658578047,1064970.05,0.878107323299843,0.0020414178210403705,2805474.0,3.992857142857133,0.005202419730107014,53.85482932206134,1,0,1,0,-2.064999999999986,25.549999999999955,0.5,0.049999999999954525,9.9999998000091,1.0,4.0,0.4187979181984165,764.6800000000001,0.0036742671009771157,HDFCBANK.NS,0,0,0.0,0.0,751.1145,781.4255813953488,200.0,754.5,300.0,751.45,183.0,771.9,269.0,778.3,0.021349185667752416,0.018144079993939785,0,0,0,-0.3040096038415371,0.23034503450344856,764.6800000000001,771.11,762.6690000000001,0,0,0,0,-0.008377850162866384,0.010998045602605755,11.0,9.0,0.15,0.0005511400651465674,2,0.008534201954397335
2026-05-18 12:15:00+05:30,767.55,770.0,767.55,769.45,701237,768.5,11.0,0.002540716612377869,1009958.95,0.6943222791381769,0.002057544476279582,1332350.3000000638,4.028571428571419,0.005235650696694286,49.99814027823578,1,0,1,0,0.7700000000000159,22.799999999999955,0.0,0.5499999999999545,0.0,1.0,4.0,0.42302256838472424,764.4675,0.006475404509714826,HDFCBANK.NS,0,0,0.0,0.0,751.0840000000001,781.5,200.0,754.5,300.0,751.45,183.0,771.9,269.0,778.3,0.023868997335759288,0.015660536747027037,0,0,0,-0.3114909963985601,0.23018001800179916,764.4675,771.1059999999999,762.806,0,0,0,0,-0.00862759113652597,0.010786925726167835,12.0,8.0,0.25,0.0016188511274287064,2,0.0059782961855869895
2026-05-18 12:30:00+05:30,769.5,773.0,769.45,771.35,1272102,770.425,11.350000000000023,0.0024692962505685756,1033813.35,1.2304948470630603,0.0020651065857902485,2353388.700000029,3.9571428571428475,0.00513015214512588,46.72527484291595,1,0,1,0,3.385000000000025,21.949999999999932,0.049999999999954525,1.6499999999999773,0.030303030284637687,1.0,4.0,0.4252065540252838,764.3799999999999,0.009036105529267053,HDFCBANK.NS,0,0,0.0,0.0,751.0535000000001,781.5744186046511,200.0,754.5,300.0,751.45,183.0,771.9,269.0,778.3,0.026312957801257437,0.013255226038310855,0,0,0,-0.3142376950780262,0.22961566156615668,764.3799999999999,771.1379999999999,762.9845000000001,0,0,0,0,-0.008761262721203134,0.01057042846956606,13.0,7.0,0.35,0.0031626369352434685,0,-0.006935891618590812
2026-05-18 12:45:00+05:30,771.4,772.9,769.8,772.85,1030803,772.125,11.5,0.0019446425098852416,1061052.2,0.971491317769286,0.002064514822535676,1494664.350000047,2.867857142857141,0.003710755182580243,46.923661147130936,1,0,0,1,5.775000000000023,21.949999999999932,1.6000000000000227,0.049999999999954525,31.999999360029573,1.0,4.0,0.4255845481122419,764.3675000000001,0.010975609756097508,HDFCBANK.NS,0,0,0.0,0.0,751.023,781.6488372093023,200.0,754.5,300.0,751.45,183.0,771.9,269.0,778.3,0.028242220353238014,0.011384922312612138,0,0,0,-0.31054741896758853,0.22960696069606615,764.3675000000001,771.175,763.18,0,0,0,0,-0.008808306915960264,0.010344827586206902,13.0,7.0,0.4,0.004390243902439003,0,-0.010545383968428515
2026-05-18 13:00:00+05:30,772.7,773.8,771.35,772.2,771568,772.45,9.100000000000023,-0.000841042893187538,1064285.5,0.7249633674422887,0.002234355720253235,-385784.0,2.846428571428565,0.0036861286861286776,47.141655031610036,1,0,0,1,7.490000000000021,22.34999999999991,0.8500000000000227,1.099999999999909,0.7727272720248779,1.0,4.0,0.46035587753686175,764.3925,0.010110722610722616,HDFCBANK.NS,0,0,0.0,0.0,750.9925000000001,781.7232558139534,200.0,754.5,300.0,751.45,183.0,771.9,269.0,778.3,0.02746373996373994,0.012332628611698225,0,0,0,-0.30709483793517334,0.22982598259825654,764.3925,771.187,763.355,0,0,0,0,-0.00879888629888626,0.010142450142450134,13.0,6.0,0.4,0.004044289044289047,0,-0.010619010619010678
2026-05-18 13:15:00+05:30,772.0,773.7,771.6,772.8,868644,772.4,8.149999999999977,0.0007770007770007137,1045831.6,0.8305773128293312,0.0022477038871984824,694915.1999999605,2.7749999999999937,0.0035908385093167622,47.7717895031238,1,0,0,1,8.880000000000019,22.34999999999991,0.39999999999997726,0.900000000000091,0.4444444439505471,1.0,4.0,0.46128735423116224,764.49,0.010753105590062042,HDFCBANK.NS,0,0,0.0,0.0,750.9620000000001,781.7976744186046,200.0,754.5,300.0,751.45,183.0,771.9,269.0,778.3,0.028258281573498776,0.01164295344022344,0,0,0,-0.2944513805522286,0.23037323732373624,764.49,771.1470000000002,763.533,0,0,0,0,-0.008614130434782806,0.00985248447204988,13.0,5.0,0.5,0.005376552795031021,0,-0.011387163561076547
2026-05-18 13:30:00+05:30,772.85,773.5,771.35,772.15,942401,772.5,4.899999999999977,-0.0008410973084885809,1023639.5,0.9206375877445135,0.0023405218701614615,-659680.7000000429,2.8178571428571297,0.0036493649457451658,48.56670367673313,1,0,0,1,10.04000000000001,22.34999999999991,0.7999999999999545,0.6499999999999773,1.2307692288757128,2.0,3.0,0.47865626171972075,764.695,0.009654859807032219,HDFCBANK.NS,0,0,0.0,0.0,750.9315,781.8720930232557,200.0,754.5,300.0,751.45,183.0,771.9,269.0,778.3,0.027479764294502298,0.012590938319310694,0,0,0,-0.2805738295318112,0.2297146714671459,764.695,771.0729999999999,763.7145000000002,0,0,0,0,-0.008260053098490988,0.009529884089878532,13.0,5.0,0.5,0.004827429903516109,0,-0.010554943987567154
2026-05-18 13:45:00+05:30,772.2,774.05,771.0,773.05,916215,772.625,8.599999999999909,0.0011655766366638343,980287.7,0.9346388820343253,0.0023215616832728326,778782.7499999166,2.8892857142857014,0.003737514668243583,49.998689492577796,1,0,0,1,9.660000000000002,22.59999999999991,1.2000000000000455,1.0,1.1999999988000454,2.0,3.0,0.4714344683354675,764.9925000000001,0.010422999805963251,HDFCBANK.NS,1,0,1.4617163009404388,0.0,750.9010000000001,781.946511627907,200.0,754.5,300.0,751.45,183.0,771.9,269.0,778.3,0.028651445572731245,0.011508326276317172,0,0,0,-0.2598151260504191,0.2291305130513048,764.9925000000001,770.9810000000001,763.909,0,0,0,0,-0.007746588189638503,0.009148179289826164,14.0,6.0,0.6,0.00625379988357795,0,-0.011706875363818583
2026-05-18 14:00:00+05:30,773.05,773.25,769.1,769.75,1434166,771.4,2.25,-0.004268805381281826,963069.05,1.489162173781828,0.0027098675964771558,-4732747.799999935,2.9357142857142713,0.0038138542198301673,50.7145827515644,1,0,0,1,8.614999999999998,22.59999999999991,0.6499999999999773,0.20000000000004547,3.2499999837491473,3.0,2.0,0.5474810178355474,764.99,0.006183825917505672,HDFCBANK.NS,0,0,0.0,0.0,750.8705000000001,782.020930232558,200.0,754.5,300.0,751.45,183.0,771.9,269.0,778.3,0.024526794413770567,0.015941448824369008,0,0,0,-0.2509099639856022,0.22598889888988882,764.99,770.86,764.0764999999999,0,0,0,0,-0.007625852549529074,0.008812601493991708,13.0,6.0,0.5,0.003091912958752836,0,-0.007469957778499512
2026-05-18 14:15:00+05:30,769.7,770.05,768.1,769.4,1262334,769.55,-0.05000000000006821,-0.00045469308216961046,986396.8,1.2797425944609715,0.002353684481142394,-378700.2000000861,2.924999999999979,0.0038016636340004926,51.07280815798787,1,0,0,1,7.739999999999986,21.899999999999977,1.2999999999999545,0.34999999999990905,3.7142857036743044,3.0,2.0,0.5003830831318556,765.8475000000001,0.004617234208474,HDFCBANK.NS,0,0,0.0,0.0,750.84,772.8861963190184,200.0,754.5,300.0,751.45,123.0,798.75,286.0,777.35,0.024122693007538273,0.004531058381879912,0,0,0,-0.2415126050420152,0.22168076807680426,765.8475000000001,770.7260000000001,764.253,0,0,0,0,-0.006340655055887745,0.008413049129191668,13.0,6.0,0.5,0.002308617104237,0,-0.007018455939693238
2026-05-18 14:30:00+05:30,769.3,769.8,766.0,766.8,1315690,768.05,-4.550000000000068,-0.003379256563556088,1007936.45,1.30533031125127,0.00234476774367742,-3289225.0,3.021428571428544,0.0039403085177732704,50.60363555766214,1,0,0,1,6.224999999999977,21.399999999999977,0.7999999999999545,0.5,1.5999999967999092,4.0,1.0,0.526881064364822,766.4599999999999,0.00044340114762654126,HDFCBANK.NS,0,1,0.0,1.4258237447698752,750.8095000000001,772.7549079754601,200.0,754.5,300.0,751.45,123.0,798.75,286.0,777.35,0.02085354720918086,0.007765920677438933,0,0,0,-0.24334453781512563,0.2159798979897985,766.4599999999999,770.587,764.3975,0,0,0,0,-0.005382107459572336,0.00807185706833588,13.0,7.0,0.4,0.00017736045905061653,2,0.005933750652060601
2026-05-18 14:45:00+05:30,766.95,768.25,766.75,767.7,916353,767.325,-5.149999999999977,0.001173708920187977,999400.75,0.9169024537954369,0.002210435210809263,687264.75,2.9392857142856883,0.0038286905227115906,50.203519388153495,1,0,0,1,4.60999999999998,18.399999999999977,0.20000000000004547,0.5499999999999545,0.36363636297531937,3.0,2.0,0.5282577240764389,767.0575,0.0008369154617689735,HDFCBANK.NS,0,0,0.0,0.0,750.7790000000001,772.6236196319019,200.0,754.5,300.0,751.45,123.0,798.75,286.0,777.35,0.022041161912205204,0.006413468323436015,0,0,0,-0.24630972388955774,0.210125112511247,767.0575,770.498,764.5595,0,0,0,0,-0.004481568320958763,0.00773544353263005,12.0,7.0,0.4,0.0003347661847075894,0,-0.004819590986062323
2026-05-18 15:00:00+05:30,767.7,771.35,767.35,767.8,3298446,767.75,-4.400000000000091,0.00013025921583942335,1118469.85,2.949070106807081,0.0020080918822172897,329844.59999970003,2.9142857142856866,0.003795631302794591,50.79225537904748,1,0,0,1,3.034999999999968,17.449999999999932,0.35000000000002274,3.550000000000068,0.0985915492680069,3.0,2.0,0.514363046830914,767.6025,0.0002572284449075162,HDFCBANK.NS,1,0,0.0,0.0,750.7485,772.4923312883436,200.0,754.5,300.0,751.45,123.0,798.75,286.0,777.35,0.022208257358687054,0.00611139787489407,0,0,0,-0.25571428571428206,0.20252925292529098,767.6025,770.4689999999999,764.7490000000001,0,0,0,0,-0.0037333941130502394,0.007449856733524095,12.0,7.0,0.4,0.00010289137796300648,0,-0.004949205522271366
2026-05-18 15:15:00+05:30,767.8,768.85,767.0,768.8,2245831,768.3,-4.0,0.0013024225058608785,1189843.05,1.8875018852276355,0.00193147290309983,2245831.0,2.8357142857142645,0.0036884941281403027,51.54841264019341,1,0,0,1,1.4849999999999681,16.049999999999955,0.7999999999999545,0.05000000000006821,15.99999967997727,2.0,3.0,0.5342375958721101,768.12,0.0008844953173776665,HDFCBANK.NS,0,0,0.0,0.0,750.7180000000001,772.3610429447853,200.0,754.5,300.0,751.45,123.0,798.75,286.0,777.35,0.023519771071800054,0.004631949720064125,0,0,0,-0.2605450180072066,0.19902730273027258,768.12,770.443,764.887,0,0,0,0,-0.0030215920915712528,0.007226847034339282,11.0,8.0,0.4,0.00035379812695106663,0,-0.0062434963579603995
2026-05-19 09:15:00+05:30,767.05,769.6,766.7,767.85,1149722,767.45,-4.2999999999999545,-0.0012356919875129435,1198385.35,0.9593925693434086,0.0019426792536875236,919777.6000000784,2.7892857142856946,0.0036325919310877053,53.32526652527135,1,0,0,1,0.14499999999997043,14.5,0.34999999999990905,1.75,0.1999999998856623,1.0,4.0,0.5847400774281805,768.5125,-0.0008627987237090874,HDFCBANK.NS,0,0,0.0,0.0,750.6875,772.229754601227,200.0,754.5,300.0,751.45,123.0,798.75,286.0,777.35,0.022351370710425242,0.005703919517128316,0,0,0,-0.2393229291716713,0.1920075007500741,768.5125,770.168,765.0614999999999,0,0,0,0,-0.00215602005600047,0.006650387445464734,11.0,9.0,0.3,-0.0002588396171127262,0,-0.005014000130233799
