Datetime,Open,High,Low,Close,Volume,body_mid
2026-04-28 13:00:00+05:30,174.33,174.80,174.25,174.72,23899,174.52
2026-04-28 13:30:00+05:30,174.58,174.58,173.90,174.37,21208,174.48
2026-04-28 14:00:00+05:30,174.36,174.36,173.01,173.07,27827,173.72
2026-04-28 14:30:00+05:30,173.06,174.28,173.06,174.16,68544,173.61
2026-04-28 15:00:00+05:30,174.24,174.24,173.26,173.42,68280,173.83
2026-04-29 09:00:00+05:30,173.99,174.62,173.51,173.72,13594,173.86
2026-04-29 09:30:00+05:30,173.84,174.13,172.88,173.02,67647,173.43
2026-04-29 10:00:00+05:30,173.02,173.98,173.00,173.61,23464,173.32
2026-04-29 10:30:00+05:30,173.61,173.75,173.25,173.63,13485,173.62
2026-04-29 11:00:00+05:30,173.63,175.75,173.63,174.72,91030,174.18
2026-04-29 11:30:00+05:30,174.78,175.00,174.44,174.77,49607,174.78
2026-04-29 12:00:00+05:30,174.78,175.04,174.62,174.87,27161,174.82
2026-04-29 12:30:00+05:30,174.87,174.95,174.30,174.61,17117,174.74
2026-04-29 13:00:00+05:30,174.53,174.80,174.39,174.41,32193,174.47
2026-04-29 13:30:00+05:30,174.48,174.50,172.32,173.20,121215,173.84
2026-04-29 14:00:00+05:30,173.07,173.19,172.75,173.05,36496,173.06
2026-04-29 14:30:00+05:30,173.11,173.39,172.81,172.81,18752,172.96
2026-04-29 15:00:00+05:30,172.73,173.00,172.22,172.57,102353,172.65
2026-04-30 09:00:00+05:30,171.40,172.56,170.40,171.33,40246,171.36
2026-04-30 09:30:00+05:30,171.27,171.77,170.50,170.71,36372,170.99
2026-04-30 10:00:00+05:30,170.60,170.70,169.58,169.58,52808,170.09
2026-04-30 10:30:00+05:30,169.58,170.66,169.52,169.80,29209,169.69
2026-04-30 11:00:00+05:30,169.90,170.50,169.84,170.50,12139,170.20
2026-04-30 11:30:00+05:30,170.54,170.63,170.00,170.20,6096,170.37
2026-04-30 12:00:00+05:30,170.10,170.82,170.10,170.57,4839,170.33
2026-04-30 12:30:00+05:30,170.59,170.66,170.22,170.36,8640,170.48
2026-04-30 13:00:00+05:30,170.49,170.70,170.11,170.64,9495,170.56
2026-04-30 13:30:00+05:30,170.64,171.22,170.61,171.15,29491,170.90
2026-04-30 14:00:00+05:30,171.07,171.17,170.15,170.48,19224,170.77
2026-04-30 14:30:00+05:30,170.48,170.88,170.34,170.87,11607,170.68
2026-04-30 15:00:00+05:30,170.85,170.89,170.04,170.89,93071,170.87
2026-05-04 09:00:00+05:30,171.90,174.78,171.71,174.37,52150,173.14
2026-05-04 09:30:00+05:30,174.49,174.60,172.72,173.43,45434,173.96
2026-05-04 10:00:00+05:30,173.48,173.65,172.13,172.92,22858,173.20
2026-05-04 10:30:00+05:30,173.01,173.50,172.75,173.01,19435,173.01
2026-05-04 11:00:00+05:30,172.84,174.50,172.84,174.14,58729,173.49
2026-05-04 11:30:00+05:30,174.04,174.18,173.42,173.51,18764,173.77
2026-05-04 12:00:00+05:30,173.65,173.88,172.90,173.70,19193,173.68
2026-05-04 12:30:00+05:30,173.70,173.70,173.07,173.07,22281,173.38
2026-05-04 13:00:00+05:30,173.08,173.69,172.75,173.25,51288,173.17
2026-05-04 13:30:00+05:30,173.03,173.59,172.50,172.90,16667,172.96
2026-05-04 14:00:00+05:30,172.91,173.24,172.21,172.67,26595,172.79
2026-05-04 14:30:00+05:30,172.62,172.82,172.40,172.61,25731,172.62
2026-05-04 15:00:00+05:30,172.70,173.90,172.43,173.90,81300,173.30
2026-05-05 09:00:00+05:30,172.61,174.00,172.40,173.43,25543,173.02
2026-05-05 09:30:00+05:30,173.30,174.40,173.30,173.95,30601,173.62
2026-05-05 10:00:00+05:30,174.09,174.95,173.32,173.40,51400,173.74
2026-05-05 10:30:00+05:30,173.41,173.76,171.63,171.73,96408,172.57
2026-05-05 11:00:00+05:30,171.85,172.17,171.50,171.60,41476,171.72
2026-05-05 11:30:00+05:30,171.82,172.40,171.79,172.08,25817,171.95
2026-05-05 12:00:00+05:30,172.08,172.47,171.94,172.26,22566,172.17
2026-05-05 12:30:00+05:30,172.26,173.49,172.20,173.49,31032,172.88
2026-05-05 13:00:00+05:30,173.35,173.68,173.12,173.28,30045,173.32
2026-05-05 13:30:00+05:30,173.23,173.28,172.73,172.78,21882,173.00
2026-05-05 14:00:00+05:30,172.70,172.86,172.41,172.64,11202,172.67
2026-05-05 14:30:00+05:30,172.64,173.00,172.00,172.71,48398,172.68
2026-05-05 15:00:00+05:30,172.82,173.84,172.51,173.50,91426,173.16
2026-05-06 09:00:00+05:30,174.71,177.80,174.71,176.28,91655,175.50
2026-05-06 09:30:00+05:30,176.29,177.80,176.29,177.67,146276,176.98
2026-05-06 10:00:00+05:30,177.43,178.32,177.13,177.40,307276,177.42
2026-05-06 10:30:00+05:30,177.24,177.46,176.50,176.83,66775,177.04
2026-05-06 11:00:00+05:30,176.68,177.70,176.57,177.51,44288,177.10
2026-05-06 11:30:00+05:30,177.51,177.75,177.05,177.70,33114,177.60
2026-05-06 12:00:00+05:30,177.70,177.89,176.52,176.91,33777,177.30
2026-05-06 12:30:00+05:30,176.80,176.98,176.50,176.97,20468,176.88
2026-05-06 13:00:00+05:30,176.74,177.20,176.62,177.09,19351,176.92
2026-05-06 13:30:00+05:30,176.96,177.42,176.60,177.13,38141,177.04
2026-05-06 14:00:00+05:30,177.14,177.85,177.00,177.70,39921,177.42
2026-05-06 14:30:00+05:30,177.79,178.46,177.60,177.87,141190,177.83
2026-05-06 15:00:00+05:30,177.88,178.41,177.51,177.92,164406,177.90
2026-05-07 09:00:00+05:30,178.49,179.28,177.51,178.92,52892,178.70
2026-05-07 09:30:00+05:30,178.32,178.51,176.11,176.64,98060,177.48
2026-05-07 10:00:00+05:30,176.60,177.29,176.50,176.96,37867,176.78
2026-05-07 10:30:00+05:30,176.94,177.37,176.56,176.92,27641,176.93
2026-05-07 11:00:00+05:30,176.80,177.55,176.65,176.92,83271,176.86
2026-05-07 11:30:00+05:30,176.92,177.32,176.72,176.87,21539,176.90
2026-05-07 12:00:00+05:30,176.87,177.92,176.87,177.55,26819,177.21
2026-05-07 12:30:00+05:30,177.50,178.30,177.04,177.87,42715,177.68
2026-05-07 13:00:00+05:30,178.00,178.00,177.21,177.85,17867,177.92
2026-05-07 13:30:00+05:30,177.72,178.29,177.69,178.05,34890,177.88
2026-05-07 14:00:00+05:30,178.05,178.25,177.77,178.19,14395,178.12
2026-05-07 14:30:00+05:30,178.12,178.24,177.94,178.15,18665,178.14
2026-05-07 15:00:00+05:30,178.15,178.15,177.18,177.71,86072,177.93
2026-05-08 09:00:00+05:30,177.59,178.60,177.11,177.81,28838,177.70
2026-05-08 09:30:00+05:30,178.02,178.37,176.91,177.90,60673,177.96
2026-05-08 10:00:00+05:30,177.88,177.88,176.90,177.30,22545,177.59
2026-05-08 10:30:00+05:30,177.30,177.78,177.00,177.19,12919,177.24
2026-05-08 11:00:00+05:30,177.19,177.41,176.72,176.72,25523,176.96
2026-05-08 11:30:00+05:30,176.72,177.57,176.50,177.42,30477,177.07
2026-05-08 12:00:00+05:30,177.31,177.35,176.93,176.95,27136,177.13
2026-05-08 12:30:00+05:30,177.20,177.20,176.43,176.56,13392,176.88
2026-05-08 13:00:00+05:30,176.78,177.25,176.59,177.25,9276,177.02
2026-05-08 13:30:00+05:30,177.25,177.25,176.42,176.71,13761,176.98
2026-05-08 14:00:00+05:30,176.70,176.97,176.40,176.62,17372,176.66
2026-05-08 14:30:00+05:30,176.62,176.94,176.34,176.43,22491,176.52
2026-05-08 15:00:00+05:30,176.52,176.54,175.32,175.88,90840,176.20
2026-05-11 09:00:00+05:30,175.95,175.95,172.75,173.44,26885,174.70
2026-05-11 09:30:00+05:30,173.44,174.02,171.95,172.00,95449,172.72
2026-05-11 10:00:00+05:30,171.95,173.18,171.91,172.95,33192,172.45
2026-05-11 10:30:00+05:30,172.95,173.10,172.33,173.05,28970,173.00
2026-05-11 11:00:00+05:30,173.23,173.40,172.82,172.82,19165,173.02
2026-05-11 11:30:00+05:30,172.81,173.19,172.60,173.12,10201,172.96
2026-05-11 12:00:00+05:30,173.10,173.75,172.78,173.12,7730,173.11
2026-05-11 12:30:00+05:30,173.07,173.26,172.42,172.80,16955,172.94
2026-05-11 13:00:00+05:30,172.71,172.87,172.11,172.30,32084,172.50
2026-05-11 13:30:00+05:30,172.17,172.87,172.17,172.50,18112,172.33
2026-05-11 14:00:00+05:30,172.50,172.61,172.15,172.30,8759,172.40
2026-05-11 14:30:00+05:30,172.35,172.44,172.00,172.20,21469,172.27
2026-05-11 15:00:00+05:30,172.10,172.20,170.00,170.88,203788,171.49
2026-05-12 09:00:00+05:30,169.50,169.79,166.84,166.84,70093,168.17
2026-05-12 09:30:00+05:30,166.92,169.29,166.60,169.04,71701,167.98
2026-05-12 10:00:00+05:30,168.82,170.12,168.60,169.36,36189,169.09
2026-05-12 10:30:00+05:30,169.30,169.40,168.66,168.74,16067,169.02
2026-05-12 11:00:00+05:30,168.89,168.89,168.30,168.61,13715,168.75
2026-05-12 11:30:00+05:30,168.38,168.89,168.10,168.50,11193,168.44
2026-05-12 12:00:00+05:30,168.50,168.50,167.80,167.90,31892,168.20
2026-05-12 12:30:00+05:30,167.90,168.49,167.09,168.39,66476,168.14
2026-05-12 13:00:00+05:30,168.38,168.39,167.72,168.01,25836,168.20
2026-05-12 13:30:00+05:30,168.01,168.05,167.05,167.34,41800,167.68
2026-05-12 14:00:00+05:30,167.23,169.55,166.80,168.15,86773,167.69
2026-05-12 14:30:00+05:30,168.15,168.31,166.87,166.97,15832,167.56
2026-05-12 15:00:00+05:30,167.04,168.48,166.30,167.12,65579,167.08
2026-05-13 09:00:00+05:30,167.30,169.84,167.30,169.27,24365,168.29
2026-05-13 09:30:00+05:30,169.11,169.80,167.50,168.82,56333,168.96
2026-05-13 10:00:00+05:30,168.74,169.91,168.65,169.63,34649,169.18
2026-05-13 10:30:00+05:30,169.62,169.63,168.25,168.44,14280,169.03
2026-05-13 11:00:00+05:30,168.25,168.93,168.10,168.91,11584,168.58
2026-05-13 11:30:00+05:30,168.91,169.69,168.91,169.10,21455,169.00
2026-05-13 12:00:00+05:30,169.10,169.70,169.02,169.33,20205,169.22
2026-05-13 12:30:00+05:30,169.56,170.50,168.71,170.25,49511,169.90
2026-05-13 13:00:00+05:30,170.23,170.39,169.76,169.81,49439,170.02
2026-05-13 13:30:00+05:30,169.79,169.99,169.25,169.43,10127,169.61
2026-05-13 14:00:00+05:30,169.50,170.41,169.20,169.86,31761,169.68
2026-05-13 14:30:00+05:30,169.88,169.97,168.52,169.04,29972,169.46
2026-05-13 15:00:00+05:30,168.96,168.96,167.88,168.83,71930,168.90
2026-05-14 09:00:00+05:30,170.00,172.81,169.90,172.79,49221,171.40
2026-05-14 09:30:00+05:30,172.61,172.61,168.83,169.62,93188,171.12
2026-05-14 10:00:00+05:30,169.96,171.49,169.55,169.69,75574,169.82
2026-05-14 10:30:00+05:30,169.70,169.70,168.81,169.10,38625,169.40
2026-05-14 11:00:00+05:30,169.11,169.83,168.56,169.55,23240,169.33
2026-05-14 11:30:00+05:30,169.89,171.32,169.80,171.03,33898,170.46
2026-05-14 12:00:00+05:30,171.03,171.82,170.94,171.31,34874,171.17
2026-05-14 12:30:00+05:30,171.30,171.59,170.88,171.10,18963,171.20
2026-05-14 13:00:00+05:30,171.10,171.42,170.77,170.77,14829,170.94
2026-05-14 13:30:00+05:30,170.80,171.00,170.07,170.42,18271,170.61
2026-05-14 14:00:00+05:30,170.38,170.61,170.00,170.00,11129,170.19
2026-05-14 14:30:00+05:30,170.10,170.43,169.88,170.43,28854,170.26
2026-05-14 15:00:00+05:30,170.36,170.36,169.25,169.50,43477,169.93
2026-05-15 09:00:00+05:30,171.01,172.73,170.00,171.69,85228,171.35
2026-05-15 09:30:00+05:30,171.26,172.40,170.27,172.12,109891,171.69
2026-05-15 10:00:00+05:30,172.12,172.40,171.37,172.38,42860,172.25
2026-05-15 10:30:00+05:30,172.32,172.98,172.16,172.74,72489,172.53
2026-05-15 11:00:00+05:30,172.74,172.91,171.72,171.75,34394,172.24
2026-05-15 11:30:00+05:30,171.87,171.87,171.01,171.10,27639,171.48
2026-05-15 12:00:00+05:30,171.11,171.85,171.01,171.12,11114,171.12
2026-05-15 12:30:00+05:30,171.15,171.49,170.87,171.05,23771,171.10
2026-05-15 13:00:00+05:30,171.20,171.45,171.00,171.17,11378,171.18
2026-05-15 13:30:00+05:30,171.17,171.48,170.71,170.75,27796,170.96
2026-05-15 14:00:00+05:30,170.73,170.98,170.43,170.43,29580,170.58
2026-05-15 14:30:00+05:30,170.47,170.68,169.61,170.09,64403,170.28
2026-05-15 15:00:00+05:30,169.91,170.48,169.40,170.00,74028,169.96
2026-05-18 09:00:00+05:30,168.67,168.67,166.00,166.00,42831,167.33
2026-05-18 09:30:00+05:30,166.11,166.95,165.60,166.00,77179,166.06
2026-05-18 10:00:00+05:30,166.16,166.16,165.08,165.08,50232,165.62
2026-05-18 10:30:00+05:30,165.36,166.59,165.05,166.55,26305,165.96
2026-05-18 11:00:00+05:30,166.57,167.50,166.45,167.10,28925,166.83
2026-05-18 11:30:00+05:30,167.23,167.84,166.80,167.21,19547,167.22
2026-05-18 12:00:00+05:30,167.06,167.29,166.53,167.29,14624,167.18
2026-05-18 12:30:00+05:30,167.15,168.18,167.15,168.06,12632,167.60
2026-05-18 13:00:00+05:30,168.13,168.13,167.30,167.30,7022,167.72
2026-05-18 13:30:00+05:30,167.46,167.68,167.11,167.45,30230,167.46
2026-05-18 14:00:00+05:30,167.45,168.12,167.15,168.00,68709,167.72
2026-05-18 14:30:00+05:30,167.95,168.88,167.59,168.50,35471,168.22
2026-05-18 15:00:00+05:30,168.44,170.00,168.44,169.82,84182,169.13
2026-05-19 09:00:00+05:30,171.99,176.71,171.99,175.20,164782,173.60
2026-05-19 09:30:00+05:30,175.26,175.97,174.31,175.51,166265,175.38
2026-05-19 10:00:00+05:30,175.53,177.45,175.53,176.50,239450,176.02
2026-05-19 10:30:00+05:30,176.50,176.90,176.11,176.50,58450,176.50
2026-05-19 11:00:00+05:30,176.26,176.35,175.70,176.21,61817,176.24
2026-05-19 11:30:00+05:30,176.13,176.21,175.78,175.85,27028,175.99
2026-05-19 12:00:00+05:30,175.95,175.95,175.10,175.47,28035,175.71
2026-05-19 12:30:00+05:30,175.47,176.18,174.55,174.75,108861,175.11
2026-05-19 13:00:00+05:30,174.73,175.50,174.73,175.44,33311,175.08
2026-05-19 13:30:00+05:30,175.45,175.90,175.21,175.80,41524,175.62
2026-05-19 14:00:00+05:30,175.80,175.90,175.15,175.72,60369,175.76
2026-05-19 14:30:00+05:30,175.72,175.90,175.05,175.89,76097,175.80
2026-05-19 15:00:00+05:30,175.81,177.05,175.81,176.44,267618,176.12
2026-05-20 09:00:00+05:30,174.80,174.80,172.33,173.58,36679,174.19
2026-05-20 09:30:00+05:30,173.22,176.79,172.45,175.70,128850,174.46
2026-05-20 10:00:00+05:30,175.70,176.50,174.83,175.43,70162,175.56
2026-05-20 10:30:00+05:30,175.44,175.65,174.00,174.41,95674,174.92
2026-05-20 11:00:00+05:30,174.30,174.84,173.98,174.08,43309,174.19
2026-05-20 11:30:00+05:30,174.07,175.96,174.07,175.59,28428,174.83
2026-05-20 12:00:00+05:30,175.71,179.80,175.61,178.27,317324,176.99
2026-05-20 12:30:00+05:30,178.27,178.27,177.15,177.65,54614,177.96
2026-05-20 13:00:00+05:30,177.65,178.24,176.77,177.18,41641,177.42
2026-05-20 13:30:00+05:30,177.18,177.95,177.00,177.95,60151,177.56
2026-05-20 14:00:00+05:30,177.95,178.00,176.80,176.99,71819,177.47
2026-05-20 14:30:00+05:30,177.00,177.70,176.65,177.45,38151,177.22
2026-05-20 15:00:00+05:30,177.42,177.66,176.71,177.50,125313,177.46
